source_year,title,author,average_rating,ratings_count,reviews_count,description,genres,pages,publisher,book_url,image_url,source,genres_list,genres_list_clean,genre_fantasy,genre_science_fiction,genre_romance,genre_juvenile_fiction,genre_mystery,genre_classics,genre_historical,genre_young_adult,genre_contemporary,genre_childrens_fiction,genre_historical_fiction,genre_classic_literature,genre_thriller,genre_mystery_and_detective,genre_history,genre_large_type_books,genre_horror,genre_nonfiction,genre_fiction_in_english,genre_magic,cluster,cluster_label,pca_1,pca_2
1939,The confidential agent,Graham Greene,3.25,8,0,"The confidential agent Graham Greene Fiction, Spy Thrillers, Mystery and detective stories, Fiction, general, British and irish fiction (fictional works by one author), Continental european fiction (fictional works by one author) Penguin, Penguin books : in association with William Heinemann, Kustannusosakeyhtiö Tammi, Sun Dial Press, Chivers","Fiction, Spy Thrillers, Mystery and detective stories, Fiction, general, British and irish fiction (fictional works by one author), Continental european fiction (fictional works by one author)",375,"Penguin, Penguin books : in association with William Heinemann, Kustannusosakeyhtiö Tammi, Sun Dial Press, Chivers",https://openlibrary.org/works/OL106076W,https://covers.openlibrary.org/b/id/97527-M.jpg,Open Library API,"['fiction', 'spy thrillers', 'mystery and detective stories', 'fiction', 'general', 'british and irish fiction (fictional works by one author)', 'continental european fiction (fictional works by one author)']","['spy thrillers', 'mystery and detective stories', 'british and irish fiction (fictional works by one author)', 'continental european fiction (fictional works by one author)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-1.247677217766102,0.15543749386018052
1939,And Then There Were None,Agatha Christie,4.240964,166,0,"And Then There Were None Agatha Christie Roman policier, French language materials, Français (langue), Lectures et morceaux choisis, cyanide poisoning, chloral hydrate, potassium cyanide, Scotland Yard, coroners, message in a bottle Alfred Scherz Verlag, RosettaBooks, Jing xiao zhe Xing guang shu bao she, Independently published, Gallimard","Roman policier, French language materials, Français (langue), Lectures et morceaux choisis, cyanide poisoning, chloral hydrate, potassium cyanide, Scotland Yard, coroners, message in a bottle",375,"Alfred Scherz Verlag, RosettaBooks, Jing xiao zhe Xing guang shu bao she, Independently published, Gallimard",https://openlibrary.org/works/OL471565W,https://covers.openlibrary.org/b/id/11172296-M.jpg,Open Library API,"['roman policier', 'french language materials', 'français (langue)', 'lectures et morceaux choisis', 'cyanide poisoning', 'chloral hydrate', 'potassium cyanide', 'scotland yard', 'coroners', 'message in a bottle']","['roman policier', 'french language materials', 'français (langue)', 'lectures et morceaux choisis', 'cyanide poisoning', 'chloral hydrate', 'potassium cyanide', 'scotland yard', 'coroners', 'message in a bottle']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.9156037706413304,0.05422441247806235
1939,The Enchanted Wood,Enid Blyton,4.25,16,0,"The Enchanted Wood Enid Blyton Children's stories, Magic, fiction, Children's fiction, Faraway tree (imaginary place), fiction, Magic, Juvenile fiction, Friendship, Premier's reading challenge (N.S.W.) grades 3-4, Forests and forestry, fiction, Tree houses, fiction George Newnes Limited, Egmont, eBookit.com, Budget Books, Red Fox","Children's stories, Magic, fiction, Children's fiction, Faraway tree (imaginary place), fiction, Magic, Juvenile fiction, Friendship, Premier's reading challenge (N.S.W.) grades 3-4, Forests and forestry, fiction, Tree houses, fiction",375,"George Newnes Limited, Egmont, eBookit.com, Budget Books, Red Fox",https://openlibrary.org/works/OL1948444W,https://covers.openlibrary.org/b/id/14599599-M.jpg,Open Library API,"[""children's stories"", 'magic', 'fiction', ""children's fiction"", 'faraway tree (imaginary place)', 'fiction', 'magic', 'juvenile fiction', 'friendship', ""premier's reading challenge (n.s.w.) grades 3-4"", 'forests and forestry', 'fiction', 'tree houses', 'fiction']","[""children's stories"", 'magic', ""children's fiction"", 'faraway tree (imaginary place)', 'magic', 'juvenile fiction', 'friendship', ""premier's reading challenge (n.s.w.) grades 3-4"", 'forests and forestry', 'tree houses']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,Children’s & Fantasy,-1.7454103782990575,-3.6081159413003285
1939,Johnny Got His Gun,Dalton Trumbo,4.071429,14,0,"Johnny Got His Gun Dalton Trumbo Fiction, World War, 1914-1918, Disfigured persons, Disabled veterans, Psychological aspects of World War, 1914-1918, Veterans, Soldiers, People with disabilities, American fiction (fictional works by one author), Veterans, fiction Ace Star, Amereon Limited, Solin / Boréal, Carol Publishing Corporation, Citadel Press","Fiction, World War, 1914-1918, Disfigured persons, Disabled veterans, Psychological aspects of World War, 1914-1918, Veterans, Soldiers, People with disabilities, American fiction (fictional works by one author), Veterans, fiction",375,"Ace Star, Amereon Limited, Solin / Boréal, Carol Publishing Corporation, Citadel Press",https://openlibrary.org/works/OL2269514W,https://covers.openlibrary.org/b/id/12719037-M.jpg,Open Library API,"['fiction', 'world war', '1914-1918', 'disfigured persons', 'disabled veterans', 'psychological aspects of world war', '1914-1918', 'veterans', 'soldiers', 'people with disabilities', 'american fiction (fictional works by one author)', 'veterans', 'fiction']","['world war', '1914-1918', 'disfigured persons', 'disabled veterans', 'psychological aspects of world war', '1914-1918', 'veterans', 'soldiers', 'people with disabilities', 'american fiction (fictional works by one author)', 'veterans']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.9724720765256766,0.07155238478109986
1939,Hercule Poirot's Christmas,Agatha Christie,4.0454545,22,0,"Hercule Poirot's Christmas Agatha Christie Hercule Poirot (Fictitious character), Private investigators, Murder, Christmas stories, Fiction, Investigadores privados, Navidad, Novela policíaca inglesa, Poirot, Hercule (Personaje literario), Ficción Collins for the Crime Club, Harpercollins, BOOKET, Dodd, Mead & Company, Wydaw. Dolnośląskie","Hercule Poirot (Fictitious character), Private investigators, Murder, Christmas stories, Fiction, Investigadores privados, Navidad, Novela policíaca inglesa, Poirot, Hercule (Personaje literario), Ficción",375,"Collins for the Crime Club, Harpercollins, BOOKET, Dodd, Mead & Company, Wydaw. Dolnośląskie",https://openlibrary.org/works/OL471841W,https://covers.openlibrary.org/b/id/12855074-M.jpg,Open Library API,"['hercule poirot (fictitious character)', 'private investigators', 'murder', 'christmas stories', 'fiction', 'investigadores privados', 'navidad', 'novela policíaca inglesa', 'poirot', 'hercule (personaje literario)', 'ficción']","['hercule poirot (fictitious character)', 'private investigators', 'murder', 'christmas stories', 'investigadores privados', 'navidad', 'novela policíaca inglesa', 'poirot', 'hercule (personaje literario)', 'ficción']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.9811706416861424,0.07420411612199271
1939,Anne of Ingleside,Lucy Maud Montgomery,3.625,8,0,"Anne of Ingleside Lucy Maud Montgomery Children's fiction, Shirley, anne (fictitious character), fiction, Prince edward island, fiction, Family life, fiction, Marriage, fiction, Chang pian xiao shuo, Juvenile fiction, Country life, Islamic law McClelland and Stewart-Bantam, Québec Amérique, Independently Published, Sourcebooks, Incorporated, 可筑書房","Children's fiction, Shirley, anne (fictitious character), fiction, Prince edward island, fiction, Family life, fiction, Marriage, fiction, Chang pian xiao shuo, Juvenile fiction, Country life, Islamic law",375,"McClelland and Stewart-Bantam, Québec Amérique, Independently Published, Sourcebooks, Incorporated, 可筑書房",https://openlibrary.org/works/OL77747W,https://covers.openlibrary.org/b/id/14640696-M.jpg,Open Library API,"[""children's fiction"", 'shirley', 'anne (fictitious character)', 'fiction', 'prince edward island', 'fiction', 'family life', 'fiction', 'marriage', 'fiction', 'chang pian xiao shuo', 'juvenile fiction', 'country life', 'islamic law']","[""children's fiction"", 'shirley', 'anne (fictitious character)', 'prince edward island', 'family life', 'marriage', 'chang pian xiao shuo', 'juvenile fiction', 'country life', 'islamic law']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Children’s & Fantasy,-2.2966776624509766,-2.1118327578135903
1939,The Grapes of Wrath,John Steinbeck,3.9252336,107,0,"The Grapes of Wrath John Steinbeck Labor camps, Depressions, Labor camps in literature, Classic Literature, Open Library Staff Picks, Pulitzer Prize Winner, Fiction, Migrant agricultural laborers in literature, award:pulitzer_prize=1940, open_syllabus_project Sel Yayıncılık, Lectorum Pubns Inc (J), Uitgeverij De lage landen, n.v., Cram Cassettes, J.G. FERGUSON PUBLISHING COMPANY","Labor camps, Depressions, Labor camps in literature, Classic Literature, Open Library Staff Picks, Pulitzer Prize Winner, Fiction, Migrant agricultural laborers in literature, award:pulitzer_prize=1940, open_syllabus_project",375,"Sel Yayıncılık, Lectorum Pubns Inc (J), Uitgeverij De lage landen, n.v., Cram Cassettes, J.G. FERGUSON PUBLISHING COMPANY",https://openlibrary.org/works/OL23205W,https://covers.openlibrary.org/b/id/12715902-M.jpg,Open Library API,"['labor camps', 'depressions', 'labor camps in literature', 'classic literature', 'open library staff picks', 'pulitzer prize winner', 'fiction', 'migrant agricultural laborers in literature', 'award:pulitzer_prize=1940', 'open_syllabus_project']","['labor camps', 'depressions', 'labor camps in literature', 'classic literature', 'open library staff picks', 'pulitzer prize winner', 'migrant agricultural laborers in literature', 'award:pulitzer_prize=1940', 'open_syllabus_project']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,General Fiction,-1.5817385680096538,-0.11937792421766996
1940,The Long Winter,Laura Ingalls Wilder,4.0434785,23,0,"The Long Winter Laura Ingalls Wilder Blizzards, Juvenile fiction, Families, Frontier and pioneer life, Spanish language materials, Fiction, Frontier and pioneer life, fiction, Children's fiction, Social life and customs, Frontier and life Harpercollins, Flammarion, Agencja KRIS, harper& row, publishers, HarperCollins Publishers","Blizzards, Juvenile fiction, Families, Frontier and pioneer life, Spanish language materials, Fiction, Frontier and pioneer life, fiction, Children's fiction, Social life and customs, Frontier and life",375,"Harpercollins, Flammarion, Agencja KRIS, harper& row, publishers, HarperCollins Publishers",https://openlibrary.org/works/OL1719759W,https://covers.openlibrary.org/b/id/4967658-M.jpg,Open Library API,"['blizzards', 'juvenile fiction', 'families', 'frontier and pioneer life', 'spanish language materials', 'fiction', 'frontier and pioneer life', 'fiction', ""children's fiction"", 'social life and customs', 'frontier and life']","['blizzards', 'juvenile fiction', 'families', 'frontier and pioneer life', 'spanish language materials', 'frontier and pioneer life', ""children's fiction"", 'social life and customs', 'frontier and life']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Children’s & Fantasy,-2.1442796272528173,-2.152832484899242
1940,For Whom the Bell Tolls,Ernest Hemingway,3.64,25,0,"For Whom the Bell Tolls Ernest Hemingway Spain in fiction, Fiction, History, Spanish Civil War, Americans, open_syllabus_project, Guerrilla warfare, Foreign Participation, Novelas españolas, Military participation Zaklad Narodowy Imienia Ossolinskich, Princeton university press, Wan xiang shu dian, Penguin Books Ltd, Altin Kitaplar","Spain in fiction, Fiction, History, Spanish Civil War, Americans, open_syllabus_project, Guerrilla warfare, Foreign Participation, Novelas españolas, Military participation",375,"Zaklad Narodowy Imienia Ossolinskich, Princeton university press, Wan xiang shu dian, Penguin Books Ltd, Altin Kitaplar",https://openlibrary.org/works/OL63009W,https://covers.openlibrary.org/b/id/2560810-M.jpg,Open Library API,"['spain in fiction', 'fiction', 'history', 'spanish civil war', 'americans', 'open_syllabus_project', 'guerrilla warfare', 'foreign participation', 'novelas españolas', 'military participation']","['spain in fiction', 'history', 'spanish civil war', 'americans', 'open_syllabus_project', 'guerrilla warfare', 'foreign participation', 'novelas españolas', 'military participation']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,General Fiction,-1.4050888120517944,0.1686475251509052
1940,The Corinthian,Georgette Heyer,4.428571,7,0,"The Corinthian Georgette Heyer Open Library Staff Picks, Fiction, Romance, Historical, Regency, Arranged marriage, fiction, Social life and customs, fiction, Nobility, fiction, Young women, fiction, Great Britain, fiction, Marriage, fiction, Man-woman relationships, fiction Sourcebooks, Incorporated, F.A. Thorpe Ulverscoft, Pan, Chivers Audio Books, Yestermorrow","Open Library Staff Picks, Fiction, Romance, Historical, Regency, Arranged marriage, fiction, Social life and customs, fiction, Nobility, fiction, Young women, fiction, Great Britain, fiction, Marriage, fiction, Man-woman relationships, fiction",375,"Sourcebooks, Incorporated, F.A. Thorpe Ulverscoft, Pan, Chivers Audio Books, Yestermorrow",https://openlibrary.org/works/OL4092656W,https://covers.openlibrary.org/b/id/6941376-M.jpg,Open Library API,"['open library staff picks', 'fiction', 'romance', 'historical', 'regency', 'arranged marriage', 'fiction', 'social life and customs', 'fiction', 'nobility', 'fiction', 'young women', 'fiction', 'great britain', 'fiction', 'marriage', 'fiction', 'man-woman relationships', 'fiction']","['open library staff picks', 'romance', 'historical', 'regency', 'arranged marriage', 'social life and customs', 'nobility', 'young women', 'great britain', 'marriage', 'man-woman relationships']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,History & Classics,0.07647856000447807,-0.1797737279893478
1940,Sleeping Murder,Agatha Christie,4.142857,14,0,"Sleeping Murder Agatha Christie Fiction, Jane Marple (Fictitious character), Women detectives, Women detectives in fiction, Mystery, Large type books, English Detective and mystery stories, Translations into French, English literature, Fiction, mystery & detective, traditional DolnoÅ›lÄ…skie, HARPER COLLINS 1 PAP, The Audio Partners, HARPERCOLLINS, Librairie générale française","Fiction, Jane Marple (Fictitious character), Women detectives, Women detectives in fiction, Mystery, Large type books, English Detective and mystery stories, Translations into French, English literature, Fiction, mystery & detective, traditional",375,"DolnoÅ›lÄ…skie, HARPER COLLINS 1 PAP, The Audio Partners, HARPERCOLLINS, Librairie générale française",https://openlibrary.org/works/OL472250W,https://covers.openlibrary.org/b/id/10247294-M.jpg,Open Library API,"['fiction', 'jane marple (fictitious character)', 'women detectives', 'women detectives in fiction', 'mystery', 'large type books', 'english detective and mystery stories', 'translations into french', 'english literature', 'fiction', 'mystery & detective', 'traditional']","['jane marple (fictitious character)', 'women detectives', 'women detectives in fiction', 'mystery', 'large type books', 'english detective and mystery stories', 'translations into french', 'english literature', 'mystery & detective', 'traditional']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,General Fiction,-1.6520635364083092,2.8287283603628266
1940,The Quiet American,Graham Greene,3.952381,21,0,"The Quiet American Graham Greene Americans, British, Fiction, Fiction in English, German language books, Indochinese War, 1946-1954, Journalists, Politics and government, Triangles (Interpersonal relations), War correspondents Viking Press, Inostrannoĭ Literatury, Edito-Service S.A., Blackstone Audiobooks, heineman","Americans, British, Fiction, Fiction in English, German language books, Indochinese War, 1946-1954, Journalists, Politics and government, Triangles (Interpersonal relations), War correspondents",375,"Viking Press, Inostrannoĭ Literatury, Edito-Service S.A., Blackstone Audiobooks, heineman",https://openlibrary.org/works/OL106081W,https://covers.openlibrary.org/b/id/6783126-M.jpg,Open Library API,"['americans', 'british', 'fiction', 'fiction in english', 'german language books', 'indochinese war', '1946-1954', 'journalists', 'politics and government', 'triangles (interpersonal relations)', 'war correspondents']","['americans', 'british', 'fiction in english', 'german language books', 'indochinese war', '1946-1954', 'journalists', 'politics and government', 'triangles (interpersonal relations)', 'war correspondents']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,General Fiction,-1.36145546861626,0.33963760637523477
1940,Sonnenfinsternis,Arthur Koestler,4.2,15,0,"Sonnenfinsternis Arthur Koestler Fiction, History, Moscow Trials, Moscow, Russia, 1936-1937, Political prisoners, Totalitarianism, Revolution, 1917-1921, Russia, Soviet union, fiction, Fiction, historical, Fiction, legal Destino, Zemorah, Bitan, Landsborough, Time, Inc, New American Library","Fiction, History, Moscow Trials, Moscow, Russia, 1936-1937, Political prisoners, Totalitarianism, Revolution, 1917-1921, Russia, Soviet union, fiction, Fiction, historical, Fiction, legal",375,"Destino, Zemorah, Bitan, Landsborough, Time, Inc, New American Library",https://openlibrary.org/works/OL804246W,https://covers.openlibrary.org/b/id/368797-M.jpg,Open Library API,"['fiction', 'history', 'moscow trials', 'moscow', 'russia', '1936-1937', 'political prisoners', 'totalitarianism', 'revolution', '1917-1921', 'russia', 'soviet union', 'fiction', 'fiction', 'historical', 'fiction', 'legal']","['history', 'moscow trials', 'moscow', 'russia', '1936-1937', 'political prisoners', 'totalitarianism', 'revolution', '1917-1921', 'russia', 'soviet union', 'historical', 'legal']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,History & Classics,-1.0748427197609454,0.22544439761245294
1940,"One, Two, Buckle My Shoe",Agatha Christie,3.7272727,11,0,"One, Two, Buckle My Shoe Agatha Christie Fiction, Hercule Poirot (Fictitious character), Private investigators, Chief Inspector Japp (Fictitious character), English Detective and mystery stories, Police, Mystery, Murder, Dentists, Crimes against Librairie Des Champs-Elysees, BBC Audiobooks, fontana books, HarperCollins Publishers Ltd, Planet Three Publishing Network","Fiction, Hercule Poirot (Fictitious character), Private investigators, Chief Inspector Japp (Fictitious character), English Detective and mystery stories, Police, Mystery, Murder, Dentists, Crimes against",375,"Librairie Des Champs-Elysees, BBC Audiobooks, fontana books, HarperCollins Publishers Ltd, Planet Three Publishing Network",https://openlibrary.org/works/OL471702W,https://covers.openlibrary.org/b/id/14586349-M.jpg,Open Library API,"['fiction', 'hercule poirot (fictitious character)', 'private investigators', 'chief inspector japp (fictitious character)', 'english detective and mystery stories', 'police', 'mystery', 'murder', 'dentists', 'crimes against']","['hercule poirot (fictitious character)', 'private investigators', 'chief inspector japp (fictitious character)', 'english detective and mystery stories', 'police', 'mystery', 'murder', 'dentists', 'crimes against']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.8986889790342156,1.3742170222501082
1940,Flame of Diablo,Sara Craven,3.5,8,0,"Flame of Diablo Sara Craven Fiction, romance, contemporary fiction in english Thorndike Pr (Largeprint), Mills & B., Harlequin Enterprises ULC, Mills and Boon, Mills & Boon","Fiction, romance, contemporary fiction in english",375,"Thorndike Pr (Largeprint), Mills & B., Harlequin Enterprises ULC, Mills and Boon, Mills & Boon",https://openlibrary.org/works/OL3467508W,https://covers.openlibrary.org/b/id/6896477-M.jpg,Open Library API,"['fiction', 'romance', 'contemporary fiction in english']","['romance', 'contemporary fiction in english']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.37725354593247196,-0.1989311568335343
1940,The power and the Glory,Graham Greene,4.2727275,11,0,"The power and the Glory Graham Greene Anti-clericalism, Catholic Church, Catholics, Clergy, Fiction, Persecution, Social life and customs, Classics, Multicultural, Supsense Gyldendal, Viking press, Curley Pub., Lythway Press, Promexa","Anti-clericalism, Catholic Church, Catholics, Clergy, Fiction, Persecution, Social life and customs, Classics, Multicultural, Supsense",375,"Gyldendal, Viking press, Curley Pub., Lythway Press, Promexa",https://openlibrary.org/works/OL106084W,https://covers.openlibrary.org/b/id/4345363-M.jpg,Open Library API,"['anti-clericalism', 'catholic church', 'catholics', 'clergy', 'fiction', 'persecution', 'social life and customs', 'classics', 'multicultural', 'supsense']","['anti-clericalism', 'catholic church', 'catholics', 'clergy', 'persecution', 'social life and customs', 'classics', 'multicultural', 'supsense']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.5414234056806958,0.42107823907383257
1940,The Heart is a Lonely Hunter,Carson McCullers,4.0869565,23,0,"The Heart is a Lonely Hunter Carson McCullers American fiction (fictional works by one author), Friendship, fiction, Georgia, fiction, Fiction, Teenage girls, Racism, Deaf, Suicide victims, Friendship, Allegories Bantam Books, Diogenes Verlag, Houghton Mifflin, Scherz & Goverts, Penguin Books, Limited","American fiction (fictional works by one author), Friendship, fiction, Georgia, fiction, Fiction, Teenage girls, Racism, Deaf, Suicide victims, Friendship, Allegories",375,"Bantam Books, Diogenes Verlag, Houghton Mifflin, Scherz & Goverts, Penguin Books, Limited",https://openlibrary.org/works/OL11081469W,https://covers.openlibrary.org/b/id/394799-M.jpg,Open Library API,"['american fiction (fictional works by one author)', 'friendship', 'fiction', 'georgia', 'fiction', 'fiction', 'teenage girls', 'racism', 'deaf', 'suicide victims', 'friendship', 'allegories']","['american fiction (fictional works by one author)', 'friendship', 'georgia', 'teenage girls', 'racism', 'deaf', 'suicide victims', 'friendship', 'allegories']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.9550769811020287,0.07170269828903718
1941,Evil Under the Sun,Agatha Christie,3.68,25,0,"Evil Under the Sun Agatha Christie Hercule Poirot (Fictitious character), Private investigators, Detective and mystery stories, Open Library Staff Picks, Detectives, Fiction, Belgians, Mystery, English literature, Murder Wydawnictwo Hachette, Distributed by Workman Pub. Co., Independently Published, Collins for the Crime Club, Altin Kitaplar","Hercule Poirot (Fictitious character), Private investigators, Detective and mystery stories, Open Library Staff Picks, Detectives, Fiction, Belgians, Mystery, English literature, Murder",375,"Wydawnictwo Hachette, Distributed by Workman Pub. Co., Independently Published, Collins for the Crime Club, Altin Kitaplar",https://openlibrary.org/works/OL472049W,https://covers.openlibrary.org/b/id/13671433-M.jpg,Open Library API,"['hercule poirot (fictitious character)', 'private investigators', 'detective and mystery stories', 'open library staff picks', 'detectives', 'fiction', 'belgians', 'mystery', 'english literature', 'murder']","['hercule poirot (fictitious character)', 'private investigators', 'detective and mystery stories', 'open library staff picks', 'detectives', 'belgians', 'mystery', 'english literature', 'murder']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.9023314861506718,1.380780012392692
1941,Little Town on the Prairie,Laura Ingalls Wilder,3.8421052,19,0,"Little Town on the Prairie Laura Ingalls Wilder Families, Frontier and pioneer life, Family, Juvenile fiction, Family life, Fiction, Newbery Honor, Children's fiction, Frontier and pioneer life, fiction, South dakota, fiction Ueberreuter Verlag, Egmont Books Ltd, HarperCollins Children's Books, Harper & Brothers Publishers, Tandem Library","Families, Frontier and pioneer life, Family, Juvenile fiction, Family life, Fiction, Newbery Honor, Children's fiction, Frontier and pioneer life, fiction, South dakota, fiction",375,"Ueberreuter Verlag, Egmont Books Ltd, HarperCollins Children's Books, Harper & Brothers Publishers, Tandem Library",https://openlibrary.org/works/OL1719805W,https://covers.openlibrary.org/b/id/49861-M.jpg,Open Library API,"['families', 'frontier and pioneer life', 'family', 'juvenile fiction', 'family life', 'fiction', 'newbery honor', ""children's fiction"", 'frontier and pioneer life', 'fiction', 'south dakota', 'fiction']","['families', 'frontier and pioneer life', 'family', 'juvenile fiction', 'family life', 'newbery honor', ""children's fiction"", 'frontier and pioneer life', 'south dakota']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Children’s & Fantasy,-2.199558474180248,-2.130530927822828
1941,Curious George,"H. A. Rey, Margret Rey",4.04,25,0,"Curious George H. A. Rey, Margret Rey Monkeys, Curious George (Fictitious character), Readers, Spanish language, Fiction, Monos, Spanish language materials, Giraffe, Big books, Bilingual Tandem Library, HMH Books, Houghton Mifflin Company, Diogenes Verlag, Houghton Mifflin Co.","Monkeys, Curious George (Fictitious character), Readers, Spanish language, Fiction, Monos, Spanish language materials, Giraffe, Big books, Bilingual",375,"Tandem Library, HMH Books, Houghton Mifflin Company, Diogenes Verlag, Houghton Mifflin Co.",https://openlibrary.org/works/OL2023849W,https://covers.openlibrary.org/b/id/6482322-M.jpg,Open Library API,"['monkeys', 'curious george (fictitious character)', 'readers', 'spanish language', 'fiction', 'monos', 'spanish language materials', 'giraffe', 'big books', 'bilingual']","['monkeys', 'curious george (fictitious character)', 'readers', 'spanish language', 'monos', 'spanish language materials', 'giraffe', 'big books', 'bilingual']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,General Fiction,-0.9586190145018955,0.07823458377091799
1941,Paddle-to-the-Sea,Holling Clancy Holling,5.0,2,0,"Paddle-to-the-Sea Holling Clancy Holling Juvenile fiction, Fiction, Canoes and canoeing, Indians of North America, Children's fiction, Saint lawrence river, fiction, Great lakes (north america), fiction, collectionID:caldecotthonor40 Tandem Library, Perfection Learning Prebound, Houghton Mifflin, Audio Bookshelf, Blackstone Audiobooks","Juvenile fiction, Fiction, Canoes and canoeing, Indians of North America, Children's fiction, Saint lawrence river, fiction, Great lakes (north america), fiction, collectionID:caldecotthonor40",375,"Tandem Library, Perfection Learning Prebound, Houghton Mifflin, Audio Bookshelf, Blackstone Audiobooks",https://openlibrary.org/works/OL4528062W,https://covers.openlibrary.org/b/id/7019882-M.jpg,Open Library API,"['juvenile fiction', 'fiction', 'canoes and canoeing', 'indians of north america', ""children's fiction"", 'saint lawrence river', 'fiction', 'great lakes (north america)', 'fiction', 'collectionid:caldecotthonor40']","['juvenile fiction', 'canoes and canoeing', 'indians of north america', ""children's fiction"", 'saint lawrence river', 'great lakes (north america)', 'collectionid:caldecotthonor40']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Children’s & Fantasy,-1.8116380538162624,-2.248773728183546
1941,Faro's Daughter,Georgette Heyer,4.375,8,0,"Faro's Daughter Georgette Heyer Fiction, Romance, Historical, Regency, Social life and customs, England, fiction, Fiction Mandarin, Sourcebooks, Incorporated, DoubleDay, Chivers Audio Books, Rowohlt","Fiction, Romance, Historical, Regency, Social life and customs, England, fiction, Fiction",375,"Mandarin, Sourcebooks, Incorporated, DoubleDay, Chivers Audio Books, Rowohlt",https://openlibrary.org/works/OL4092555W,https://covers.openlibrary.org/b/id/7001467-M.jpg,Open Library API,"['fiction', 'romance', 'historical', 'regency', 'social life and customs', 'england', 'fiction', 'fiction']","['romance', 'historical', 'regency', 'social life and customs', 'england']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,History & Classics,0.07072002310158211,-0.17256626945097403
1941,Dragon Seed (Progress English),"Pearl S. Buck, Adam Verner, Ellen O'Connor",4.25,4,0,"Dragon Seed (Progress English) Pearl S. Buck, Adam Verner, Ellen O'Connor Peace, World War, 1939-1945, American Historical fiction, Fiction, Fiction in English, History, Families, Historical fiction, Family, Domestic fiction Methuen & Co LTD. London, Day, NXB Văn nghue, Cardinal, Moyer Bell Ltd.","Peace, World War, 1939-1945, American Historical fiction, Fiction, Fiction in English, History, Families, Historical fiction, Family, Domestic fiction",375,"Methuen & Co LTD. London, Day, NXB Văn nghue, Cardinal, Moyer Bell Ltd.",https://openlibrary.org/works/OL1140131W,https://covers.openlibrary.org/b/id/3324534-M.jpg,Open Library API,"['peace', 'world war', '1939-1945', 'american historical fiction', 'fiction', 'fiction in english', 'history', 'families', 'historical fiction', 'family', 'domestic fiction']","['peace', 'world war', '1939-1945', 'american historical fiction', 'fiction in english', 'history', 'families', 'historical fiction', 'family', 'domestic fiction']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,History & Classics,-1.165966832171346,0.5705192809919754
